REPORTING YEAR,FACILITY NAME,GHGRP ID,REPORTED ADDRESS,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ponds,unlined,landfill,ZIP CODE,PARENT COMPANIES,GHG QUANTITY (METRIC TONS CO2e),SUBPARTS
2014,Reeves Generating Station,1000754,4400 PASEO DEL NORTE NE,35.1716,-106.6019,ALBUQUERQUE,Bernalillo,NM,,,,87113,Public Service Company of New Mexico (100%);,51603,"C,D"
2014,Rio Bravo Generating Station,1007161,725 Electric Ave. SE,35.0442,-106.67,Albuquerque,Bernalillo,NM,,,,87105,Public Service Company of New Mexico (100%);,12330,D
2014,Rio Grande,1000752,3501 DONIPHAN ST,31.8047,-106.5472,SUNLAND PARK,Dona Ana,NM,,,,88063,EL PASO ELECTRIC CO (100%);,588393,"C,D"
2014,San Juan,1006727,6800 COUNTY ROAD NORTH,36.8006,-108.4386,WATERFLOW,San Juan,NM,,,,87421,"SOUTHERN CALIFORNIA PUBLIC POWER AUTHORITY (12.7%);MSR PUBLIC POWER AGENCY (8.7%);TUCSON ELECTRIC POWER CO (19.8%);Public Serivce Co of New Mexico (46.3%);Los Alamos County Utilities (2.2%);City of Farmington (2.5%);TRI-STATE GENERATION & TRANSMISSION (2.5%);Utah Associated Municipal Power System (2.2%);City of Anaheim, Public Utilities Department (3.1%);",11286719,D
2014,Valencia Power Plant,1000270,55 CHRISTINE DRIVE,34.6063,-106.732,BELEN,Valencia,NM,,,,87002,SOUTHWEST GENERATION OPERATING CO (100%);,42417,"C,D"
2014,Apex Generating Station,1000068,15555 APEX POWER PARKWAY,36.4178,-114.9622,LAS VEGAS,Clark,NV,,,,89165,SOUTHERN CALIFORNIA PUBLIC POWER AUTHORITY (100%);,631128,"C,D"
2014,BARRICK WESTERN 102 POWER PLANT,1004748,2555 WALTHAM WAY,39.56018,-119.51071,MCCARRAN,STOREY COUNTY,NV,,,,89434,BARRICK GOLD CORP (100%);,114981,C
2014,Black Mountain Facility,1006869,,36.223139,-114.881032,LAS VEGAS,Clark,NV,,,,89124,CHEVRON CORP (50%);DYNEGY INC (50%);,365216,C
2014,Chuck Lenzie Generating Station,1000150,11405 US HIGHWAY 93,36.3853,-114.9228,APEX,Clark,NV,,,,89124,NV ENERGY (100%);,2433691,"C,D"
2014,Clark,1000726,5640 STEPHANIE ST,36.0875,-115.0507,LAS VEGAS,Clark,NV,,,,89122,NV ENERGY (100%);,275517,"C,D"
2014,Desert Star Energy Center,1001306,701 El Dorado Valley Drive,35.7867,-114.9928,Boulder City,Clark,NV,,,,89005,San Diego Gas and Electric (100%);,619065,D
2014,Fort Churchill,1007576,1000 SIERRA WAY,39.1281,-119.1319,YERINGTON,Lyon,NV,,,,89447,NV ENERGY (100%);,116674,"C,D"
2014,Garnet Valley Facility,1002101,11401 I15,35.99,-115.09,LAS VEGAS,CLARK,NV,,,,89165,NSG New Nevada Holdings LLC (50%);Bonneville Nevada Corporation (50%);,354581,C
2014,Harry Allen,1006804,14601 NORTH LAS VEGAS BLVD,36.425,-114.9,LAS VEGAS,Clark,NV,,,,89124,NV ENERGY (100%);,1225272,D
2014,LAS VEGAS GENERATING STATION,1000595,1701 ALEXANDER RD,36.23095,-115.12297,N LAS VEGAS,CLARK COUNTY,NV,,,,89030,NV ENERGY (100%);,81203,D
2014,Las Vegas Cogeneration,1001227,1701 E ALEXANDER RD,36.2317,-115.1235,NORTH LAS VEGAS,Clark,NV,,,,89030,SOUTHWEST GENERATION OPERATING CO (100%);,0,
2014,North Valmy,1001197,23755 Treaty Hill Road,40.8831,-117.1542,VALMY,Humboldt,NV,,,,89438,NV ENERGY (50%);IDACORP (50%);,2635215,"C,D"
2014,Reid Gardner,1006882,501 Wally Kay Way,36.6531,-114.6364,MOAPA,Clark,NV,,,,89025,NV ENERGY (100%);,2691515,"C,D"
2014,SAGUARO POWER COMPANY,1003647,435 FOURTH STREET  HENDERSON,36.044443,-115.007664,HENDERSON,CLARK,NV,,,,89009,"NRG ENERGY, INC. (50%);PARAGON ENERGY HOLDING , LLC (50%);",371256,C
2014,Silverhawk,1000404,15111 APEX POWER PARKWAY,36.4078,-114.9603,LAS VEGAS,Clark,NV,,,,89124,NV ENERGY (75%);Southern Nevada Water Authority (25%);,453888,D
2014,Sun Peak Generating Station,1011465,6360 Vegas Valley Dr,36.137174,-115.034529,Las Vegas,CLARK COUNTY,NV,,,,89142,NV ENERGY (100%);,31280,C
2014,Sunrise,1000727,6300 VEGAS VALLEY ROAD,36.1384,-115.036,LAS VEGAS,Clark,NV,,,,89122,NV ENERGY (100%);,0,
2014,TS Power Plant,1000446,450 TS POWER PLANT ROAD,40.7458,-116.5297,BATTLE MOUNTAIN,Eureka,NV,,,,89820,NEWMONT USA LTD (100%);,1360037,D
2014,Tracy,1007549,1799 Waltham Way,39.5625,-119.525,SPARKS,Storey,NV,,,,89434,NV ENERGY (100%);,1668250,"C,D"
2014,Tri-Center Naniwa Energy,1000057,225 AMSTERDAM CT,39.5617,-119.5175,MCCARRAN,Storey,NV,,,,89434,MORGAN STANLEY (100%);,0,D
2014,Walter M. Higgins III Generating Station,1000278,1275 E PRIMM BLVD,35.6139,-115.3561,PRIMM,Clark,NV,,,,89019,NV ENERGY (100%);,819180,"C,D"
2014,23rd and 3rd,1000112,730 3rd Avenue,40.663,-74,BROOKLYN,Kings,NY,,,,11232,New York Power Authority (100%);,40722,"C,D"
2014,59th Street,1000766,850 12TH AVE,40.7711,-73.9911,NEW YORK,New York,NY,,,,10019,CONSOLIDATED EDISON INC (100%);,262719,C
2014,74th Street,1000767,506 E 75TH ST,40.768,-73.9515,NEW YORK,New York,NY,,,,10021,CONSOLIDATED EDISON INC (100%);,272983,C
2014,AG Energy,1007551,21 Entrance Avenue,44.7258,-75.4417,Ogdensburg,St. Lawrence,NY,,,,13669,"AG Energy, LP (100%);",9324,"C,D"
2014,ASTORIA ENERGY LLC & ASTORIA ENERGY II LLC,1004576,17-10 STEINWAY ST,40.7825,-73.8964,ASTORIA,Queens,NY,,,,11105,GDF SUEZ ENERGY NORTH AMERICA INC (100%);,2570292,D
2014,Allegany Generating Station,1001217,11537 ROUTE 19A,42.5083,-78.0661,Portageville,Allegany,NY,,,,14536,"Allegany Generating Station, LLC (100%);",44162,"C,D"
2014,Arthur Kill,1000759,4401 VICTORY BLVD,40.5915,-74.2027,Staten Island,Richmond,NY,,,,10314,"NRG Energy, Inc (100%);",665234,"C,D"
2014,Astoria Gas Turbine Power,1000132,31 01 20TH AVE,40.7864,-73.9133,ASTORIA,Queens,NY,,,,11105,"NRG Energy, Inc (100%);",46566,"C,D"
2014,Astoria Generating Station,1007053,18-01 20TH AVE,40.7869,-73.9122,ASTORIA,Queens,NY,,,,11105,"Astoria Generating Company, L.P. (100%);",754263,"C,D"
2014,Athens Generating Company,1000101,9300 U S HIGHWAY 9W,42.2728,-73.8492,ATHENS,Greene,NY,,,,12015,MACH Gen (100%);,1026373,D
2014,BLACK RIVER GENERATION LLC,1000482,4515 Euphrates River Valley Road,44.0361,-75.7712,FORT DRUM,Jefferson,NY,,,,13602,ReEnergy Black River LLC (100%);,37232,"C,D"
2014,Batavia Energy,1007920,163 Cedar Street,42.9828,-78.1592,Batavia,Genesee,NY,,,,14020,"Seneca Power Partners, LP (100%);",5189,D
2014,Bayswater Peaking Facility,1000131,14-25 BAY 24TH ST,40.6106,-73.7614,FAR ROCKAWAY,Queens,NY,,,,11691,NEXTERA ENERGY RESOURCES (100%);,151252,D
2014,Bethlehem Energy Center (Albany),1000777,ROUTE 144 RIVER ROAD,42.5905,-73.7636,GLENMONT,Albany,NY,,,,12077,PUBLIC SERVICE ENTERPRISE GROUP INC (100%);,1712537,"C,D"
2014,Bethpage Energy Center,1001238,939 SOUTH BROADWAY,40.7469,-73.4994,HICKSVILLE,Nassau,NY,,,,11801,CALPINE CORP (100%);,266278,"C,D"
2014,Binghamton Cogen Plant,1000266,22 CHARLES ST,42.1073,-75.9283,BINGHAMTON,Broome,NY,,,,13905,"Binghamton BOP, LLC (100%);",314,D
2014,Bowline Generating Station,1000780,140 SAMSONDALE AVE,41.2044,-73.9689,WEST HAVERSTRAW,Rockland,NY,,,,10993,"NRG Energy, Inc (100%);",841161,"C,D"
2014,Brentwood,1000114,PILGRIM STATE HOSPITAL/1650 ISLIP AVE,40.787,-73.2933,BRENTWOOD,Suffolk,NY,,,,11717,New York Power Authority (100%);,22142,"C,D"
2014,Brooklyn Navy Yard Cogeneration Project,1000870,"63 Flushing Avenue, Unit 234, Bldg 41",40.6994,-73.9758,Brooklyn,Kings,NY,,,,11205,"EIF BNY, LLC (100%);",1088798,D
2014,CON ED-EAST 60TH STREET STEAM PLANT,1000781,514 EAST 60TH STREET,40.7586,-73.9592,MANHATTAN,NEW YORK,NY,,,,10022,CONSOLIDATED EDISON INC (100%);,158933,C
2014,Caithness Long Island Energy Center,1000450,50 ZORN BOULEVARD,40.8142,-72.9403,Yaphank,Suffolk,NY,,,,11719,Caithness Long Island LLC (100%);,881178,"C,D"
2014,Carr Street Generating Station,1001257,64 CARR ST,43.0611,-76.0819,EAST SYRACUSE,Onondaga,NY,,,,13057,BROOKFIELD RENEWABLE ENERGY GROUP (100%);,45045,"C,D"
2014,Carthage Energy,1001218,701 West End Ave,43.9842,-75.6225,Carthage,Jefferson,NY,,,,13619,"Carthage Energy, LLC (100%);",6135,"C,D"
2014,"Castleton Power, LLC",1001206,1902 RIVER ROAD ROUTE 9J,42.5375,-73.7433,CASTLETON ON HUDSON,Rensselaer,NY,,,,12033,"CASTLETON ENERGY CENTER, LLC (100%);",113610,"C,D"
2014,Cayuga Operating Company,1006950,228 CAYUGA DR,42.6028,-76.6336,LANSING,Tompkins,NY,,,,14882,"Upstate New York Power Producers, Inc. (100%);",940997,"C,D"
2014,Charles Poletti,1000760,31-03 20TH AVENUE,40.7903,-73.9111,ASTORIA,Queens,NY,,,,11105,New York Power Authority (100%);,0,
2014,Covanta Niagara,1001245,100 ENERGY BOULEVARD & 56TH STREET,43.0839,-79.0056,NIAGARA FALLS,Niagara,NY,,,,14304,Covanta Holdings Corporation (100%);,519695,"C,D"
2014,Danskammer Generating Station,1000758,994 RIVER RD,41.573,-73.9646,NEWBURGH,Orange,NY,,,,12550,"Danskammer Energy, LLC (100%);",15954,D
2014,E F Barrett,1000768,MCCARTHY ROAD,40.6169,-73.6486,ISLAND PARK,Nassau,NY,,,,11558,NATIONAL GRID USA INC (100%);,992705,"C,D"
2014,East River,1000761,801 EAST 14TH ST,40.7281,-73.9742,NEW YORK,New York,NY,,,,10009,CONSOLIDATED EDISON INC (100%);,1963921,"C,D"
2014,Edgewood Energy,1000267,WEST END CAMPUS ROAD,40.7861,-73.2931,BRENTWOOD,Suffolk,NY,,,,11717,J POWER USA DEVELOPMENT CO LTD (100%);,102352,D
2014,"Empire Generating Co, LLC",1007388,"75 Riverside Avenue, PO Box 350",42.6296,-73.749,Rensselaer,Rensselaer,NY,,,,12144,Energy Capital Partners (100%);,1081021,D
2014,Equus Power I,1000420,289 BUFFALO AVE,40.6447,-73.5683,FREEPORT,Nassau,NY,,,,11520,J POWER USA DEVELOPMENT CO LTD (100%);,60134,D
2014,Far Rockaway,1000770,BAY 24TH ST,40.6111,-73.7611,FAR ROCKAWAY,Queens,NY,,,,11691,NATIONAL GRID USA INC (100%);,0,
2014,Fortistar North Tonawanda Inc,1001269,1070 ERIE AVE,43.0483,-78.8539,NORTH TONAWANDA,Niagara,NY,,,,14120,FORTISTAR LLC (100%);,19190,"C,D"
2014,Freeport Power Plant No. 2,1000288,289 BUFFALO AVE,40.6447,-73.5683,FREEPORT,Nassau,NY,,,,11520,FREEPORT ELECTRIC (100%);,28711,"C,D"
2014,GMMM Westover (Goudey),1000773,720 RIVERSIDE DRIVE,42.1117,-75.9747,JOHNSON CITY,Broome,NY,,,,13790,"GMMM Westover, LLC (100%);",0,
2014,Glenwood,1005774,SHORE ROAD,40.8269,-73.6479,GLENWOOD LANDING,Nassau,NY,,,,11547,NATIONAL GRID USA INC (100%);,5434,D
2014,Glenwood Landing Energy Center,1001170,SHORE ROAD,40.8275,-73.6478,GLENWOOD LANDING,Nassau,NY,,,,11547,NATIONAL GRID USA INC (100%);,110951,D
2014,Gowanus,1007017,29TH ST AND 2ND AVE,40.6635,-74.0051,BROOKLYN,Kings,NY,,,,11232,"Astoria Generating Company, L.P. (100%);",11568,C
2014,Greenidge Generation LLC,1000774,590 PLANT ROAD,42.6789,-76.9483,DRESDEN,Yates,NY,,,,14441,Greenidge Generation Holdings LLC (100%);,0,"C,D"
2014,Harlem River Yard,1000116,680 780E 132ND ST,40.7989,-73.9147,BRONX,Bronx,NY,,,,10454,New York Power Authority (100%);,31213,"C,D"
2014,"Hawkeye Energy Greenport, LLC",1000322,1885 MOORE'S LANE,41.1056,-72.3767,GREENPORT,Suffolk,NY,,,,11944,"HAWKEYE ENERGY GREENPORT, LLC (100%);",10019,D
2014,Hell Gate,1005913,910 E 134TH ST LOCUST AVE,40.7988,-73.9093,BRONX,Bronx,NY,,,,10454,New York Power Authority (100%);,26416,"C,D"
2014,Hillburn Gas Turbine,1007157,6 4th street,41.1269,-74.1653,Hillburn,Rockland,NY,,,,10931,"Alliance NYGT, LLC (100%);",212,D
2014,Holtsville Facility,1001183,MORRIS AVE,40.8153,-73.0664,HOLTSVILLE,Suffolk,NY,,,,11742,NATIONAL GRID USA INC (100%);,37602,"C,D"
2014,Hudson Avenue,1000762,1 11 HUDSON AVE,40.7052,-73.9807,NEW YORK,Kings,NY,,,,11201,CONSOLIDATED EDISON INC (100%);,1683,C
2014,C R Huntley Generating Station,1000778,3500 RIVER ROAD,42.97,-78.93,TONAWANDA,Erie,NY,,,,14150,"NRG Energy, Inc (100%);",1228879,"C,D"
2014,Indeck-Corinth Energy Center,1001243,24 WHITE ST,43.25,-73.8125,CORINTH,Saratoga,NY,,,,12822,INDECK-Corinth Limited Partnership (100%);,383438,"C,D"
2014,Indeck-Olean Energy Center,1006205,140 MOORE AVE,42.0875,-78.4578,OLEAN,Cattaraugus,NY,,,,14760,INDECK ENERGY (100%);,154665,"C,D"
2014,Indeck-Oswego Energy Center,1001241,105 MITCHELL ST,43.4682,-76.4965,OSWEGO,Oswego,NY,,,,13126,Indeck-Oswego Limited Partnership (100%);,32928,D
2014,Indeck-Silver Springs Energy Center,1001240,1 INDECK DRIVE,42.6544,-78.0772,SILVER SPRINGS,Wyoming,NY,,,,14550,INDECK ENERGY (100%);,19533,"C,D"
2014,Indeck-Yerkes Energy Center,1001242,1 SHERIDAN DRIVE,42.9671,-78.9182,TONAWANDA,Erie,NY,,,,14150,Indeck-Yerkes Limited Partnership (100%);,55899,"C,D"
2014,Independence,1000432,76 INDEPENDENCE WAY,43.495,-76.4508,OSWEGO,Oswego,NY,,,,13126,DYNEGY INC (100%);,2386879,"C,D"
2014,KIAC Cogeneration,1001268,JFK AIRPORT BUILDING 49,40.6417,-73.7778,JAMAICA,Queens,NY,,,,11430,CALPINE CORP (100%);,339574,D
2014,Lakeside Beaver Falls LLC,1001216,9644 MAIN ST,43.8861,-75.4342,BEAVER FALLS,Lewis,NY,,,,13305,"LAKESIDE ENERGY, LLC (100%);",12847,"C,D"
2014,Lockport,1001265,5087 JUNCTION ROAD,43.1622,-78.7453,LOCKPORT,Niagara,NY,,,,14094,LOCKPORT LP LLC (51.4%);opga lockport llc (24.3%);Lockport Power Cogeneration LLC (24.3%);,182529,"C,D"
2014,Massena Energy Facility,1001280,ALCOA POWER CANAL ROAD,44.9503,-74.8928,MASSENA,Saint Lawrence,NY,,,,13662,POWER CITY PARTNERS LP (100%);,1151,"C,D"
2014,Dunkirk Generating Plant,1000779,106 POINT DRIVE NORTH,42.49,-79.35,DUNKIRK,Chautauqua,NY,,,,14048,"NRG Energy, Inc (100%);",399889,"C,D"
2014,Narrows,1000763,53RD ST AND 1ST AVE,40.6486,-74.0209,BROOKLYN,Kings,NY,,,,11232,"Astoria Generating Company, L.P. (100%);",25653,C
2014,Nassau Energy LLC,1001260,185 CHARLES LINDBERGH BLVD,40.7259,-73.5885,GARDEN CITY,Nassau,NY,,,,11530,GDF SUEZ ENERGY NORTH AMERICA INC (100%);,213461,C
2014,"Niagara Generation, LLC",1001235,5300 FRONTIER AVE,43.0804,-79.0082,NIAGARA FALLS,Niagara,NY,,,,14304,Sterling Energy Group Inc (100%);,41469,"C,D"
2014,Nissequogue Cogen,1001270,GYMNASIUM ROAD,40.9168,-73.1292,STONY BROOK,Suffolk,NY,,,,11794,CALPINE CORP (100%);,185517,D
2014,North 1st,1000108,NORTH 1ST & 47-79 RIVER ST,40.7168,-73.9665,BROOKLYN,Kings,NY,,,,11211,New York Power Authority (100%);,20816,"C,D"
2014,Northport,1000771,EATON'S NECK ROAD,40.9231,-73.3417,NORTHPORT,Suffolk,NY,,,,11768,NATIONAL GRID USA INC (100%);,1656152,"C,D"
2014,Oswego Harbor Power,1006915,261 WASHINGTON BLVD,43.46,-76.53,OSWEGO,Oswego,NY,,,,13126,"NRG Energy, Inc (100%);",94208,"C,D"
2014,POA COGEN FAC/SYRACUSE UNIV STEAM STA,1006498,520 E TAYLOR ST,43.0393,-76.143,SYRACUSE,Onondaga,NY,,,,13202,"Project Orange Associates, LLC (100%);",0,
2014,Pinelawn Power,1000456,380 PATTON AVE,40.7358,-73.3881,WEST BABYLON,Suffolk,NY,,,,11704,J POWER USA DEVELOPMENT CO LTD (100%);,70168,D
2014,Poletti 500 MW CC,1000467,31 03 20TH AVE,40.7881,-73.9056,ASTORIA,Queens,NY,,,,11105,New York Power Authority (100%);,1304265,D
2014,Port Jefferson Energy Center,1005784,BEACH ST,40.9503,-73.0786,PORT JEFFERSON,Suffolk,NY,,,,11777,NATIONAL GRID USA INC (100%);,302724,"C,D"
2014,Pouch Terminal,1000113,143 EDGEWATER STREET,40.6188,-74.069,STATEN ISLAND,Richmond,NY,,,,10305,New York Power Authority (100%);,23088,"C,D"
2014,RED-Rochester,1011211,210 West Ridge Road,43.1969,-77.6289,Rochester,Monroe,NY,,,,14615,Recycled Energy Development LLC (100%);,796139,C
2014,ROCHESTER DISTRICT HEATING COOPERATIVE,1006493,15 - 17 LAWN STREET,43.15594,-77.60159,ROCHESTER,MONROE,NY,,,,14607,Rochester District Heating Cooperative (100%);,28713,C
2014,Ravenswood Generating Station,1000764,38-54 VERNON BLVD,40.7585,-73.9451,LONG ISLAND CITY,Queens,NY,,,,11101,"TRANSCANADA ENERGY USA, INC (100%);",2363124,"C,D"
2014,Ravenswood Steam Plant,1000567,38-54 Vernon Blvd,40.76,-73.75,Long Island City,Queens,NY,,,,11101,CONSOLIDATED EDISON INC (100%);,38824,C
2014,Rensselaer Cogen,1001264,39 RIVERSIDE AVE,42.63,-73.75,RENSSELAER,Rensselaer,NY,,,,12144,CCI Rensselaer LLC (100%);,22808,"C,D"
2014,Richard M Flynn (Holtsville),1001113,607 UNION AVE,40.8153,-73.0644,HOLTSVILLE,Suffolk,NY,,,,11742,New York Power Authority (100%);,537535,D
2014,Roseton Generating Facility,1001182,992 RIVER ROAD,41.5711,-73.9739,NEWBURGH,Orange,NY,,,,12550,Castleton Commodities International (100%);,272204,"C,D"
2014,S A Carlson,1000784,136 STEELE ST,42.0917,-79.2417,JAMESTOWN,Chautauqua,NY,,,,14702,City of Jamestown (100%);,117086,"C,D"
2014,"Saranac Power Partners, LP",1001278,99 WEED ST,44.7132,-73.4557,PLATTSBURGH,Clinton,NY,,,,12901,"Berkshire-Hathaway (33.6975%);Greg Abel (0.3%);TransAlta (37.5%);OSAKA GAS ENERGY AMERICA CORP (20%);General Electric Credit Corporation (5%);Walter Scott, Jr. (3.5025%);",151497,"C,D"
2014,Selkirk Cogen Partners,1001225,24 POWER PARK DRIVE,42.5744,-73.8592,SELKIRK,Albany,NY,,,,12158,"OGPA SELKIRK, LLC (Osaka Gas Energy America Corporation) (23.328%);EIF Calypso II, LLC (0.21%);RCM Selkirk, L.P. (The McNair Group) (17.2789%);TETON SELKIRK, LLC (Atlantic Power Holdings, LLC) (17.7%);RCM Selkirk, G.P. (The McNair Group) (0.2211%);CALYPSO ENERGY HOLDINGS LLC (41.2719%);",628884,"C,D"
2014,Shoemaker Gas Turbine,1007156,71 Dolson Ave,41.4278,-74.4186,Middletown,Orange,NY,,,,10940,"Alliance NYGT, LLC (100%);",69,D
2014,Shoreham Energy,1000268,227 N COUNTY RD,40.9572,-72.8664,SHOREHAM,Suffolk,NY,,,,11719,J POWER USA DEVELOPMENT CO LTD (100%);,9257,D
2014,Somerset Operating Co LLC,1001022,7725 LAKE ROAD,43.3561,-78.6039,BARKER,Niagara,NY,,,,14012,"Upstate New York Power Producers, Inc. (100%);",1690087,"C,D"
2014,Sterling Power Plant,1007919,110 East Seneca St.,43.0803,-75.6003,Sherrill,Oneida,NY,,,,13461,"Sterling Power Partners, LP (100%);",10077,D
2014,Syracuse Energy Corporation,1005863,56 INDUSTRIAL DRIVE,43.0653,-76.2086,SYRACUSE,Onondaga,NY,,,,13204,"GDF SUEZ Energy North America, Inc. (100%);",0,
2014,"Syracuse, LLC",1001219,300 BELLE ISLAND ROAD,43.0667,-76.2246,SOLVAY,Onondaga,NY,,,,13209,"LAKESIDE ENERGY, LLC (100%);",19154,"C,D"
2014,Vernon Boulevard,1000111,42 30 VERNON BLVD,40.7539,-73.9506,LONG ISLAND CITY,Queens,NY,,,,11427,New York Poweer Authority (100%);,26233,"C,D"
2014,WARBASSE HOUSES & POWER PLANT,1005111,2701 WEST 6TH STREET,40.58248,-73.97453,BROOKLYN,KINGS,NY,,,,11224,"Amalgamated Warbasse Houses, Incorporated (100%);",33185,C
2014,Wading River Facility,1001080,NORTH COUNTRY ROAD,40.9618,-72.8665,WADING RIVER,Suffolk,NY,,,,11786,NATIONAL GRID USA INC (100%);,30152,D
2014,West Babylon Facility,1000772,BAHAMA ST,40.6953,-73.3497,WEST BABYLON,Suffolk,NY,,,,11704,NATIONAL GRID USA INC (100%);,2359,D
2014,AMP Fremont Energy Center,1008730,1275 Miarer Rd,41.3771,-83.1615,Fremont,SANDUSKY,OH,,,,43420,AMERICAN MUNICIPAL POWER (100%);,906385,D
2014,AMP-Ohio Gas Turbines Bowling Green,1000208,1225 North College Drive,41.3989,-83.6411,Bowling Green,Wood,OH,,,,43402,AMERICAN MUNICIPAL POWER (100%);,0,
2014,AMP-Ohio Gas Turbines Galion,1006506,900 South Street,40.7167,-82.789,Galion,Crawford,OH,,,,44833,AMERICAN MUNICIPAL POWER (100%);,0,
2014,AMP-Ohio Gas Turbines Napoleon,1001344,1775 Industrial Drive,41.4077,-84.1092,Napoleon,Henry,OH,,,,43545,AMERICAN MUNICIPAL POWER (100%);,0,
2014,FirstEnergy Ashtabula,1006751,2133 Lake Road East,41.9086,-80.7697,ASHTABULA,Ashtabula,OH,,,,44004,FIRSTENERGY GENERATION CORP (100%);,257065,"C,D"
2014,Avon Lake,1000843,33570,41.5042,-82.05,AVON LAKE,Lorain,OH,,,,44012,NRG ENERGY INC (100%);,1966054,"C,D"
2014,Bay Shore,1007242,4701 BAY SHORE ROAD,41.6925,-83.4375,OREGON,Lucas,OH,,,,43616,FIRSTENERGY GENERATION CORP (100%);,1242158,"C,D"
2014,"CLEVELAND THERMAL, LLC",1002202,1921 HAMILTON AVE,41.50978,-81.68191,CLEVELAND,CUYAHOGA COUNTY,OH,,,,44114,"CLEVELAND THERMAL, LLC (100%);",167199,C
2014,Cardinal,1000839,306 COUNTY ROAD 7 EAST,40.2522,-80.6486,BRILLIANT,Jefferson,OH,,,,43913,AMERICAN ELECTRIC POWER (32.8%);BUCKEYE POWER CO (67.2%);,9845245,"C,D"
2014,City of Akron Steam Generating,1002328,226 OPPORTUNITY PARKWAY,41.07262,-81.53163,AKRON,SUMMIT COUNTY,OH,,,,44307,"City of Akron, Ohio (100%);",102307,C
2014,Conesville,1000845,STATE ROUTE 16,40.1842,-81.8811,CONESVILLE,Coshocton,OH,,,,43811,AMERICAN ELECTRIC POWER (74.73%);THE DAYTON POWER & LIGHT CO (7.39%);DUKE ENERGY CORP (17.88%);,8175800,"C,D"
2014,Dover,1006663,303 EAST BROADWAY,40.52061,-81.46772,DOVER,TUSCARAWAS COUNTY,OH,,,,44622,City of Dover (100%);,86299,C
2014,Darby Electric Generating Station,1001382,12509 ADKINS ROAD,39.7139,-83.1778,MOUNT STERLING,Pickaway,OH,,,,43143,AMERICAN ELECTRIC POWER (100%);,20772,"C,D"
2014,Dresden Energy Facility,1010575,9595 McGlade School Road,40.09404,-82.02408,Dresden,MUSKINGUM COUNTY,OH,,,,43821,AMERICAN ELECTRIC POWER (100%);,1468775,"C,D"
2014,"Dynegy Energy Washington II, LLC",1000168,859 ST RT 83,39.5798,-81.6571,BEVERLY,Washington,OH,,,,45715,DUKE ENERGY CORP (100%);,1738641,"C,D"
2014,"Dynegy Hanging Rock, II LLC",1000153,1395 COUNTY RD 1A,38.5731,-82.7833,IRONTON,Lawrence,OH,,,,45638,DUKE ENERGY CORP (100%);,3203420,"C,D"
2014,FirstEnergy Eastlake,1006952,10 ERIE ROAD,41.6713,-81.4432,EASTLAKE,Lake,OH,,,,44095,FIRSTENERGY GENERATION CORP (100%);,1046381,"C,D"
2014,Edgewater (2857),1006471,200 WEST OBERLIN AVE,41.47,-82.1853,LORAIN,Lorain,OH,,,,44052,"FirstEnergy Generation, LLC (100%);",0,
2014,Frank M Tait Station,1000246,2102 ARBOR BLVD,39.7281,-84.2103,MORAINE,Montgomery,OH,,,,45439,THE DAYTON POWER & LIGHT CO (100%);,576134,"C,D"
2014,General James M Gavin,1001194,OHIO ROUTE 7,38.9347,-82.1158,CHESHIRE,Gallia,OH,,,,45620,AMERICAN ELECTRIC POWER (100%);,15573619,"C,D"
2014,Greenville Electric Gen Station,1001373,5119 SEBRING WARNER ROAD,40.0747,-84.6147,GREENVILLE,Darke,OH,,,,45331,BUCKEYE POWER CO (100%);,27417,D
2014,Hamilton Municipal Power Plant,1000856,960 N 3RD ST,39.4099,-84.5544,HAMILTON,Butler,OH,,,,45011,City of Hamilton (100%);,49456,"C,D"
2014,J M Stuart,1000849,745 US 52 ,38.6361,-83.6939,Manchester,Adams,OH,,,,45144,DUKE ENERGY CORP (39%);AES CORP (35%);AMERICAN ELECTRIC POWER (26%);,10411867,"C,D"
2014,Killen Station,1001010,14869 US 52,38.6903,-83.4803,MANCHESTER,Adams,OH,,,,45144,DUKE ENERGY CORP (33%);AES CORP (67%);,3889711,"C,D"
2014,Kyger Creek,1000853,5758 STATE ROUTE 7 NORTH,38.9161,-82.1281,CHESHIRE,Gallia,OH,,,,45620,OHIO VALLEY ELECTRIC CORP (100%);,5354416,D
2014,FirstEnergy Lake Shore,1000844,6800 South Marginal Road,41.5356,-81.6419,CLEVELAND,Cuyahoga,OH,,,,44103,FIRSTENERGY GENERATION CORP (100%);,210136,"C,D"
2014,MEDICAL CENTER COMPANY,1001921,2250 CIRCLE DR,41.50347,-81.60411,CLEVELAND,CUYAHOGA COUNTY,OH,,,,44106,Medical Center Company (100%);,142434,C
2014,MINGO JUNCTION ENERGY CENTER,1005118,535 COMMERCIAL ST,40.321045,-80.60631,MINGO JUNCTION,JEFFERSON,OH,,,,43938,"THERMAGEN POWER GROUP, LLC (100%);",0,
2014,Mad River,1007950,2341 WEST NATIONAL RD RT 40,39.9239,-83.8508,SPRINGFIELD,Clark,OH,,,,45504,"FirstEnergy Generation, LLC (100%);",0,
2014,Madison Generating Station,1001318,5657 KENNEL RD,39.4522,-84.465,TRENTON,Butler,OH,,,,45067,DUKE ENERGY CORP (100%);,95599,D
